7	R	3251
7	E	3301
6	J	3301
6	R	3302
8	N	3303
8	J	3303
6	W	3303
8	R	3303
8	E	3396
6	J	3396
6	R	3396
9	N	3397
9	J	3397
6	W	3397
9	R	3398
9	E	3420
6	J	3421
6	R	3421
10	N	3423
10	J	3423
6	W	3423
10	R	3423
10	E	3460
6	J	3460
6	R	3460
6	E	3462
4	J	3462
4	R	3462
11	N	3463
11	J	3463
4	W	3463
11	R	3463
4	J	3465
11	E	3466
4	R	3466
0	J	3466
4	W	3466
0	R	3466
4	J	3728
4	R	3728
0	J	3728
4	W	3728
0	R	3728
4	J	3782
4	R	3782
0	J	3782
4	W	3783
0	R	3783
4	J	3810
4	R	3810
0	J	3810
4	W	3810
0	R	3810
4	J	3860
4	R	3860
0	J	3860
4	W	3861
0	R	3861
4	J	3889
4	R	3890
0	J	3890
4	W	3890
0	R	3890
4	J	3915
4	R	3915
0	J	3915
4	W	3916
0	R	3916
4	J	3925
4	R	3925
0	J	3925
4	W	3925
0	R	3925
4	J	3940
4	R	3940
0	J	3940
4	W	3940
0	R	3940
4	J	3946
4	R	3946
0	J	3946
4	W	3946
0	R	3946
4	J	3966
4	R	3966
0	J	3966
4	W	3966
0	R	3966
4	J	3991
4	R	3991
0	J	3991
4	W	3991
0	R	3991
4	J	3998
4	R	3998
0	J	3998
4	W	3999
0	R	3999
4	J	4017
4	R	4017
0	J	4017
4	W	4017
0	R	4018
4	J	4054
4	R	4054
0	J	4054
4	W	4054
0	R	4054
4	J	4069
4	R	4070
0	J	4070
4	W	4070
0	R	4070
4	J	4097
4	R	4097
0	J	4097
4	W	4097
0	R	4097
4	J	4116
4	R	4116
0	J	4116
4	W	4116
0	R	4116
4	J	4124
4	R	4124
0	J	4124
12	N	4126
12	J	4126
4	W	4126
12	R	4126
13	N	4128
13	J	4128
14	N	4128
14	J	4129
15	N	4129
15	J	4129
16	N	4130
16	J	4130
17	N	4130
17	J	4131
18	N	4131
18	J	4131
19	N	4132
19	J	4132
20	N	4132
20	J	4132
21	N	4133
21	J	4133
22	N	4134
22	J	4134
12	W	4134
22	R	4134
22	J	4174
21	R	4174
21	J	4214
20	R	4214
20	J	4254
19	R	4254
19	J	4294
18	R	4294
18	J	4334
17	R	4334
17	J	4374
16	R	4374
16	J	4414
15	R	4414
15	J	4454
14	R	4454
14	J	4494
13	R	4494
13	J	4534
22	R	4534
22	J	4574
21	R	4574
21	J	4614
20	R	4614
20	J	4654
19	R	4654
19	J	4694
18	R	4694
18	J	4734
17	R	4734
17	J	4774
16	R	4774
16	J	4814
15	R	4814
15	J	4854
14	R	4854
14	J	4894
13	R	4894
13	J	4934
22	R	4934
22	W	4954
21	R	4954
21	W	4974
20	R	4974
20	W	4994
19	R	4994
19	W	5014
18	R	5014
18	W	5034
17	R	5034
22	J	5074
17	J	5074
16	R	5074
21	J	5114
20	J	5114
16	J	5114
15	R	5114
19	J	5154
18	J	5154
15	J	5154
14	R	5154
14	J	5194
13	R	5194
13	W	5214
22	R	5214
22	W	5214
21	R	5214
21	W	5214
20	R	5214
20	W	5214
19	R	5214
19	W	5214
18	R	5214
18	J	5274
17	R	5274
17	J	5314
16	R	5314
22	J	5354
21	J	5354
20	J	5354
19	J	5354
13	J	5354
16	J	5354
22	R	5354
22	W	5354
21	R	5354
21	W	5354
20	R	5354
20	W	5354
19	R	5354
19	J	5404
13	R	5404
13	J	5454
15	R	5454
22	J	5494
21	J	5494
20	J	5494
15	J	5494
22	R	5494
22	W	5494
21	R	5494
21	W	5494
20	R	5494
20	J	5544
14	R	5544
14	J	5584
20	R	5584
22	J	5624
21	J	5624
20	J	5624
22	R	5624
22	W	5624
21	R	5624
21	J	5689
19	R	5689
22	J	5729
19	J	5729
22	R	5729
22	J	5794
18	R	5794
18	J	5834
17	R	5834
17	J	5874
16	R	5874
16	J	5914
15	R	5914
15	J	5954
14	R	5954
14	J	5994
13	R	5994
13	J	6034
22	R	6034
22	W	6069
21	R	6069
21	W	6104
20	R	6104
20	W	6114
19	R	6114
19	W	6124
18	R	6124
18	W	6124
17	R	6124
17	J	6164
16	R	6164
22	J	6204
16	J	6204
15	R	6204
21	J	6244
20	J	6244
19	J	6244
18	J	6244
15	J	6244
18	R	6244
18	J	6284
14	R	6284
14	W	6284
13	R	6284
13	W	6294
20	R	6294
20	W	6294
19	R	6294
19	W	6294
22	R	6294
22	W	6294
21	R	6294
21	W	6294
18	R	6294
18	J	6334
17	R	6334
17	J	6374
16	R	6374
22	J	6414
21	J	6414
20	J	6414
19	J	6414
14	J	6414
13	J	6414
16	J	6414
14	R	6414
14	J	6474
20	R	6474
20	W	6474
19	R	6474
19	J	6529
13	R	6529
20	J	6584
13	J	6584
20	R	6584
20	J	6639
22	R	6639
22	W	6639
21	R	6639
21	W	6639
15	R	6639
15	J	6679
20	R	6679
20	J	6719
19	R	6719
22	J	6759
21	J	6759
19	J	6759
22	R	6759
22	W	6759
21	R	6759
21	W	6759
18	R	6759
18	W	6779
17	R	6779
17	J	6819
16	R	6819
16	J	6859
15	R	6859
15	W	6879
22	J	6879
21	J	6879
22	R	6879
22	W	6879
21	R	6879
21	E	6879
12	J	6879
12	R	6879
12	E	6880
18	J	6880
4	J	6880
4	R	6880
23	N	6881
23	J	6881
4	W	6881
14	R	6881
14	J	6921
13	R	6921
13	J	6961
23	R	6961
4	J	6963
23	E	6963
4	R	6963
0	J	6963
4	W	6964
18	R	6964
22	J	6984
15	J	6984
18	J	6984
22	R	6984
22	E	6984
1	J	6984
1	R	6984
1	W	6984
15	R	6984
15	J	7004
20	R	7004
20	W	7009
19	R	7009
19	W	7014
18	R	7014
18	J	7054
17	R	7054
17	J	7094
16	R	7094
20	J	7134
19	J	7134
16	J	7134
15	R	7134
15	J	7174
14	R	7174
14	J	7214
13	R	7214
13	W	7219
20	R	7219
20	W	7219
19	R	7219
19	W	7219
18	R	7219
18	J	7259
17	R	7259
17	J	7299
16	R	7299
20	J	7339
19	J	7339
13	J	7339
16	J	7339
20	R	7339
20	W	7339
19	R	7339
19	J	7396
13	R	7396
20	J	7453
13	J	7453
20	R	7453
20	E	7453
1	J	7453
1	R	7453
1	W	7453
15	R	7453
15	J	7493
14	R	7493
14	J	7533
19	R	7533
4	J	7572
19	J	7573
4	R	7573
0	J	7573
4	W	7573
18	R	7573
18	W	7573
17	R	7573
4	J	7583
17	J	7613
4	R	7613
0	J	7613
4	W	7613
16	R	7613
16	W	7613
15	R	7613
15	J	7653
14	R	7653
4	J	7667
14	W	7673
4	R	7673
0	J	7673
4	W	7673
13	R	7673
4	J	7686
18	J	7713
13	J	7713
4	R	7713
0	J	7713
4	W	7713
18	R	7713
4	J	7725
16	J	7753
18	J	7753
4	R	7753
0	J	7753
4	W	7753
16	R	7753
4	J	7766
14	J	7793
16	J	7793
4	R	7793
0	J	7793
24	N	7795
24	J	7795
4	W	7795
24	R	7795
